pbhh,pbll,pbhb,pblb,pshh,pshl,muh,mul,l
0.9923021177264842,0.9990924752780345,0.1047330324838976,0.8944544906103223,0.8994847351552261,0.2022977537332804,0.8163904801778424,0.111905260809703,0.2245515768283968
0.9923352982756227,0.9990967475203134,0.1046987581662008,0.8944925587670464,0.8990266594272062,0.2017684594231818,0.8167066187267454,0.1122918065610385,0.224424869136572
0.9923684958556036,0.9991010185850591,0.1046644868528195,0.8945306231607248,0.898567989923302,0.2012395424416962,0.8170229458158412,0.1126781368690871,0.2242993028302891
0.992401708815602,0.9991052882678246,0.1046302192748734,0.8945686828776765,0.8981087275859854,0.2007110045665918,0.8173394609747306,0.1130642514592492,0.2241748725249574
0.992434935523899,0.9991095563669662,0.1045959561558986,0.8946067370142677,0.8976488733570271,0.2001828475515915,0.8176561637461974,0.1134501500607579,0.2240515729111086
0.9924681743676506,0.9991138226836082,0.1045616982119338,0.8946447846767932,0.8971884281775575,0.1996550731267573,0.817973053686021,0.1138358324065875,0.2239293987535067
0.992501423752659,0.9991180870216091,0.1045274461516059,0.8946828249813623,0.8967273929881193,0.1991276829988549,0.8182901303628018,0.1142212982333713,0.2238083448902747
0.9925346821031492,0.9991223491875272,0.1044932006762148,0.8947208570537838,0.8962657687287251,0.1986006788517216,0.818607393357783,0.1146065472813137,0.2236884062320369
0.9925679478615467,0.9991266089905874,0.1044589624798156,0.894758880029454,0.8958035563389076,0.1980740623466211,0.8189248422646774,0.1149915792941117,0.2235695777610765
0.9926012194882601,0.9991308662426476,0.1044247322493017,0.8947968930532462,0.8953407567577661,0.1975478351225798,0.8192424766895104,0.1153763940188795,0.2234518545305096
0.992634495461466,0.9991351207581669,0.104390510664485,0.8948348952794001,0.8948773709240128,0.1970219987967273,0.8195602962504531,0.1157609912060736,0.2233352316634727
0.9926677742768976,0.9991393723541733,0.1043562983981757,0.8948728858714151,0.8944133997760189,0.1964965549646281,0.8198783005776649,0.116145370609419,0.2232197043523263
0.9927010544476355,0.999143620850231,0.1043220961162624,0.8949108640019426,0.8939488442518547,0.1959715052005966,0.820196489313143,0.1165295319858429,0.2231052678578729
0.9927343345039031,0.9991478660684106,0.1042879044777879,0.8949488288526826,0.8934837052893236,0.1954468510580059,0.8205148621105777,0.1169134750954109,0.2229919175085884
0.9927676129928631,0.9991521078332569,0.104253724135027,0.8949867796142777,0.8930179838260056,0.194922594069599,0.8208334186352013,0.1172971997012592,0.2228796486998688
0.9928008884784192,0.9991563459717596,0.1042195557335621,0.8950247154862133,0.8925516807992814,0.1943987357477729,0.8211521585636585,0.1176807055695416,0.2227684568932904
0.9928341595410185,0.9991605803133224,0.1041853999123574,0.8950626356767157,0.8920847971463716,0.193875277584879,0.8214710815838616,0.1180639924693648,0.2226583376158828
0.9928674247774583,0.9991648106897345,0.1041512573038329,0.8951005394026524,0.8916173338043605,0.1933522210534942,0.8217901873948658,0.1184470601727388,0.2225492864594167
0.9929006828006955,0.9991690369351397,0.1041171285339359,0.8951384258894347,0.8911492917102236,0.1928295676067002,0.8221094757067374,0.1188299084545216,0.2224412990797041
0.9929339322396586,0.9991732588860094,0.1040830142222137,0.895176294370921,0.8906806718008482,0.1923073186783406,0.8224289462404375,0.1192125370923737,0.2223343711959114
0.992967171739062,0.9991774763811127,0.1040489149818838,0.895214144089321,0.8902114750130572,0.1917854756832876,0.8227485987276957,0.1195949458667073,0.2222284985898856
0.9930003999592244,0.9991816892614896,0.1040148314199026,0.8952519742951023,0.8897417022836258,0.191264040017689,0.8230684329108985,0.119977134560644,0.2221236771054929
0.9930336155758882,0.9991858973704228,0.1039807641370351,0.8952897842468972,0.8892713545492982,0.1907430130592147,0.8233884485429774,0.120359102959972,0.2220199026479701
0.9930668172800435,0.9991901005534104,0.1039467137279215,0.895327573211412,0.8888004327467984,0.1902223961672903,0.8237086453873019,0.1207408508531082,0.2219171711832874
0.9931000037777529,0.9991942986581392,0.1039126807811441,0.8953653404633368,0.8883289378128426,0.1897021906833307,0.8240290232175759,0.1211223780310611,0.2218154787375238
0.9931331737899798,0.9991984915344582,0.1038786658792936,0.8954030852852559,0.8878568706841451,0.1891823979309608,0.8243495818177382,0.1215036842873967,0.2217148213962543
0.9931663260524198,0.9992026790343522,0.1038446695990319,0.8954408069675623,0.8873842322974227,0.1886630192162331,0.8246703209818673,0.1218847694182078,0.221615195303948
0.9931994593153333,0.9992068610119166,0.1038106925111579,0.8954785048083693,0.8869110235893999,0.1881440558278401,0.8249912405140877,0.1222656332220827,0.221516596663379
0.9932325723433817,0.9992110373233315,0.1037767351806689,0.8955161781134268,0.8864372454968048,0.1876255090373144,0.8253123402284831,0.1226462755000817,0.221419021735047
0.9932656639154657,0.9992152078268371,0.1037427981668229,0.8955538261960375,0.8859628989563645,0.1871073800992229,0.8256336199490151,0.1230266960557135,0.2213224668366103
0.9932987328245659,0.9992193723827082,0.1037088820231992,0.8955914483769748,0.8854879849048023,0.1865896702513645,0.8259550795094368,0.1234068946949108,0.2212269283423285
0.9933317778775864,0.9992235308532309,0.1036749872977592,0.8956290439844002,0.8850125042788227,0.1860723807149448,0.8262767187532223,0.123786871226017,0.2211324026825175
0.9933647978951997,0.999227683102678,0.1036411145329038,0.8956666123537851,0.8845364580151034,0.1855555126947596,0.8265985375334903,0.1241666254597651,0.2210388863430136
0.9933977917116947,0.9992318289972846,0.1036072642655329,0.8957041528278312,0.884059847050272,0.1850390673793585,0.8269205357129393,0.1245461572092708,0.2209463758646485
0.9934307581748283,0.9992359684052271,0.1035734370271019,0.8957416647563929,0.8835826723208908,0.1845230459412111,0.8272427131637816,0.1249254662900189,0.2208548678427357
0.9934636961456753,0.999240101196597,0.1035396333436785,0.8957791474964011,0.8831049347634349,0.1840074495368681,0.8275650697676793,0.1253045525198552,0.2207643589265653
0.9934966044984861,0.9992442272433814,0.1035058537359968,0.8958166004117888,0.882626635314257,0.1834922793071006,0.8278876054156963,0.1256834157189874,0.2206748458189096
0.993529482120542,0.999248346419438,0.1034720987195132,0.8958540228734155,0.8821477749095639,0.1829775363770523,0.8282103200082394,0.1260620557099793,0.2205863252755391
0.9935623279120148,0.9992524586004748,0.103438368804459,0.8958914142589965,0.8816683544853772,0.1824632218563716,0.8285332134550126,0.1264404723177557,0.2204987941047474
0.9935951407858289,0.9992565636640277,0.1034046644958928,0.8959287739530302,0.8811883749774948,0.1819493368393408,0.8288562856749754,0.1268186653696071,0.2204122491668859
0.9936279196675246,0.999260661489439,0.103370986293753,0.8959661013467277,0.8807078373214458,0.1814358824049972,0.8291795365963033,0.1271966346951995,0.220326687373908
0.9936606634951243,0.9992647519578371,0.1033373346929076,0.8960033958379447,0.880226742452444,0.1809228596172518,0.8295029661563509,0.1275743801265848,0.2202421056889231
0.993693371219,0.9992688349521144,0.1033037101832041,0.8960406568311132,0.8797450913053316,0.1804102695249906,0.829826574301627,0.1279519014982197,0.2201585011257586
0.9937260418017443,0.9992729103569081,0.1032701132495191,0.8960778837371737,0.8792628848145215,0.1798981131621786,0.8301503609877674,0.1283291986469843,0.2200758707485325
0.9937586742180421,0.9992769780585794,0.1032365443718054,0.8961150759735114,0.8787801239139347,0.1793863915479514,0.8304743261795146,0.128706271412205,0.2199942116712338
0.9937912674545453,0.9992810379451941,0.1032030040251387,0.8961522329638912,0.8782968095369302,0.178875105686701,0.8307984698507033,0.1290831196356829,0.2199135210573122
